Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Latitude;Longitude;Nom communes équipées
10041;Gare du Nord - La Chapelle;SANN;18;14;1;1;0;SANN;SANN;2022-10-05;48,88417829;2,356105708;Paris
9111;Victoire - Laffitte;SANN;20;1;19;13;6;SANN;SANN;2022-10-05;48,87514373;2,338118505;Paris
3004;Place de la République - Temple;SANN;18;10;6;5;1;SANN;SANN;2022-10-05;48,8672112;2,363546437;Paris
1014;Rivoli - Musée du Louvre;SANN;24;7;16;6;10;SANN;SANN;2022-10-05;48,86364637;2,334095836;Paris
2004;Square Pierre Lazareff;SANN;17;7;10;4;6;SANN;SANN;2022-10-05;48,86714172;2,348393351;Paris
14133;Froidevaux - Boulard;SANN;35;32;1;1;0;SANN;SANN;2022-10-05;48,83514732;2,329441197;Paris
19130;Place Paul Delouvrier;SANN;26;23;3;2;1;SANN;SANN;2022-10-05;48,89197621;2,385128886;Paris
21215;Verdier - Jean Jaurès;SANN;33;31;2;0;2;SANN;SANN;2022-10-05;48,81614049;2,312356196;Montrouge
35012;Candale - Mehul;SANN;25;22;3;0;3;SANN;SANN;2022-10-05;48,8893935;2,414379716;Pantin
41208;Alouettes - Maréchal de Lattre de Tassigny;SANN;22;13;9;5;4;SANN;SANN;2022-10-05;48,85511009;2,493070029;Fontenay-sous-Bois
2016;Aboukir - Alexandrie;SANN;21;18;3;3;0;SANN;SANN;2022-10-05;48,86868344;2,350204327;Paris
42704;Mairie du Kremlin-Bicêtre;SANN;25;22;1;1;0;SANN;SANN;2022-10-05;48,81191982;2,357019;Le Kremlin-Bicêtre
1025;Oratoire - Rivoli;SANN;18;2;15;12;3;SANN;SANN;2022-10-05;48,86134276;2,340004742;Paris
21706;Jean Bleuzen - Square du 11 Novembre;SANN;49;45;4;1;3;SANN;SANN;2022-10-05;48,8232579;2,2965213;Vanves
9039;Chaussée d'Antin - Haussmann;SANN;24;0;21;8;13;SANN;SANN;2022-10-05;48,87243;2,33359;Paris
2012;Choiseul - Quatre Septembre;SANN;44;0;44;22;22;SANN;SANN;2022-10-05;48,86993553;2,335997522;Paris
2008;Mairie du 2ème;SANN;28;2;25;17;8;SANN;SANN;2022-10-05;48,86721904;2,340462544;Paris
16044;Porte de Saint Cloud - Parc des Princes;SANN;32;31;1;1;0;SANN;SANN;2022-10-05;48,83866276;2,252516448;Paris
1026;Place du Lieutenant Henri Karcher;SANN;30;6;21;15;6;SANN;SANN;2022-10-05;48,86349087;2,340067104;Paris
44001;Quai Jules Guesde - Saint-Simon;SANN;30;2;27;22;5;SANN;SANN;2022-10-05;48,80391487;2,408966162;Vitry-sur-Seine
17106;Berthier - Porte de Clichy;SANN;24;0;23;17;6;SANN;SANN;2022-10-05;48,89422269;2,312587201;Paris
12163;Hippodrome Paris-Vincennes;SANN;42;40;2;1;1;SANN;SANN;2022-10-05;48,82048388;2,446271181;Paris
2009;Filles Saint-Thomas - Place de la Bourse;SANN;58;3;54;39;15;SANN;SANN;2022-10-05;48,86889989;2,339754385;Paris
4007;Place de la Bastille - Bourdon;SANN;35;19;14;12;2;SANN;SANN;2022-10-05;48,85236436;2,368108928;Paris
1116;Ventadour - Opéra;SANN;27;3;22;10;12;SANN;SANN;2022-10-05;48,86681065;2,334388448;Paris
3002;Saint-Gilles - Turenne;SANN;18;5;13;7;6;SANN;SANN;2022-10-05;48,85815896;2,364714992;Paris
15040;Saint-Amand - Labrouste;SANN;36;34;2;2;0;SANN;SANN;2022-10-05;48,83409727;2,308767736;Paris
42211;Séminaire de Conflans - Liberté;SANN;26;6;19;12;7;SANN;SANN;2022-10-05;48,823194;2,404179;Charenton-le-Pont
12164;Stade Pershing;SANN;26;9;17;11;6;SANN;SANN;2022-10-05;48,82910783;2,458353527;Paris
13054;Pau Casals - Neuve Tolbiac;SANN;53;0;52;32;20;SANN;SANN;2022-10-05;48,8311602;2,3774395;Paris
6026;Saint-Placide - Cherche Midi;SANN;66;52;13;10;3;SANN;SANN;2022-10-05;48,84905359;2,325317971;Paris
1012;Jean-Jacques Rousseau - Deux Ecus;SANN;22;3;19;7;12;SANN;SANN;2022-10-05;48,86297806;2,341463529;Paris
22601;Marx Dormoy - Château Sainte-Barbe;SANN;22;13;8;4;4;SANN;SANN;2022-10-05;48,79178234;2,297856845;Fontenay-aux-Roses
18015;Custine - Ramey;SANN;41;37;4;0;4;SANN;SANN;2022-10-05;48,8887359;2,346952669;Paris
1023;Saint-Honoré - Musée du Louvre;SANN;22;2;18;10;8;SANN;SANN;2022-10-05;48,86344313;2,334878185;Paris
21505;Édouard Vaillant - Place Jean Jaurès;SANN;24;21;3;0;3;SANN;SANN;2022-10-05;48,86265538;2,208903732;Suresnes
48008;Guy Môquet - Parvis Georges Marchais;SANN;30;27;1;0;1;SANN;SANN;2022-10-05;48,7951884;2,359434664;Villejuif
33020;Waldeck Rochet - Germaine Tillon;SANN;31;1;30;18;12;SANN;SANN;2022-10-05;48,9110596;2,367630154;Aubervilliers
3007;Archives - Pastourelle;SANN;28;4;23;12;11;SANN;SANN;2022-10-05;48,8623615;2,3595041;Paris
12157;Fabre d'Eglantine - Place de la Nation;SANN;68;49;18;15;3;SANN;SANN;2022-10-05;48,8471116;2,3956204;Paris
16139;Suresnes - Muette à Neuilly;SANN;30;22;8;4;4;SANN;SANN;2022-10-05;48,8685704;2,266000919;Paris
22506;Gare des Vallées;SANN;20;14;6;3;3;SANN;SANN;2022-10-05;48,913179;2,257726;La Garenne-Colombes
35005;Quai de l'Aisne - Général Leclerc;SANN;27;17;8;4;4;SANN;SANN;2022-10-05;48,895713;2,400571;Pantin
13038;Choisy - Malmaisons;SANN;25;22;3;0;3;SANN;SANN;2022-10-05;48,8219197;2,363346883;Paris
48007;Parc Départemental des Hautes-Bruyères;SANN;30;10;20;1;19;SANN;SANN;2022-10-05;48,7934579;2,350901216;Villejuif
32019;Place du 8 mai 1945;SANN;30;1;27;18;9;SANN;SANN;2022-10-05;48,93888227;2,35662438;Saint-Denis
27006;Victor Hugo - Gare;SANN;22;6;16;7;9;SANN;SANN;2022-10-05;48,92313395;2,260097042;Colombes
23101;Grande Rue - Europe;SANN;25;23;2;0;2;SANN;SANN;2022-10-05;48,82181047;2,205879875;Sèvres
42028;Verdun - Carnot;SANN;28;22;4;3;1;SANN;SANN;2022-10-05;48,80843938;2,373795211;Ivry-sur-Seine
4018;Saint-Bon - Rivoli;SANN;19;4;13;5;8;SANN;SANN;2022-10-05;48,85799964;2,350217281;Paris
12113;Cardinal Lavigerie;SANN;46;37;9;4;5;SANN;SANN;2022-10-05;48,83293419;2,402636749;Paris
27001;Square Victor Basch;SANN;20;14;6;2;4;SANN;SANN;2022-10-05;48,91430486;2,228915691;Colombes
2109;Réaumur - Montmartre;SANN;19;1;16;14;2;SANN;SANN;2022-10-05;48,868231;2,343826034;Paris
1018;Alger - Rivoli;SANN;21;1;15;11;4;SANN;SANN;2022-10-05;48,86477355;2,329449394;Paris
2006;Place des Victoires;SANN;24;0;24;19;5;SANN;SANN;2022-10-05;48,8660354;2,3420333;Paris
1017;Saint-Honoré - 29 juillet;SANN;20;0;18;17;1;SANN;SANN;2022-10-05;48,86557114;2,330567418;Paris
16010;Belles Feuilles - Place de Mexico;SANN;23;20;3;2;1;SANN;SANN;2022-10-05;48,86580475;2,282920629;Paris
14134;Château - Place de Catalogne;SANN;33;26;6;6;0;SANN;SANN;2022-10-05;48,83680554;2,3185293;Paris
1013;Place du Palais Royal;SANN;67;4;61;44;17;SANN;SANN;2022-10-05;48,86238297;2,338482253;Paris
17021;Jouffroy d'Abbans - Villiers;SANN;34;25;8;3;5;SANN;SANN;2022-10-05;48,88421555;2,305653356;Paris
23042;André Theuriet - Blagis;SANN;30;10;17;13;4;SANN;SANN;2022-10-05;48,77977326;2,313052565;Bourg-la-Reine
42018;Amédée Huon - Fort d'Ivry;SANN;31;12;17;2;15;SANN;SANN;2022-10-05;48,80513138;2,388489693;Ivry-sur-Seine
19046;Porte de Pantin.;SANN;33;27;5;1;4;SANN;SANN;2022-10-05;48,88919973;2,39501819;Paris
5003;Le Goff - Gay-Lussac;SANN;35;16;19;5;14;SANN;SANN;2022-10-05;48,8461024;2,341220789;Paris
44004;Place de l'Eglise - Vitry-sur-Seine;SANN;28;2;25;20;5;SANN;SANN;2022-10-05;48,79192282;2,395057753;Vitry-sur-Seine
6007;Bréa - Raspail;SANN;24;1;22;9;13;SANN;SANN;2022-10-05;48,84273848;2,329794222;Paris
20010;Sorbier - Gasnier-Guy;SANN;34;34;0;0;0;SANN;SANN;2022-10-05;48,86521763;2,393659651;Paris
31020;Résistance - Parmentier;SANN;35;24;9;3;6;SANN;SANN;2022-10-05;48,85965138;2,436705083;Montreuil
23301;Les Blagis;SANN;27;11;15;14;1;SANN;SANN;2022-10-05;48,785205;2,302526;Sceaux
28005;Jean Jaurès - Paul Lafargue;SANN;28;7;21;7;14;SANN;SANN;2022-10-05;48,88493318;2,248448879;Puteaux
21021;Enfants du Paradis - Peupliers;SANN;40;6;41;23;18;SANN;SANN;2022-10-05;48,83312269;2,257145941;Boulogne-Billancourt
18112;Arthur Ranc - Hôpital Bichat;SANN;26;22;4;3;1;SANN;SANN;2022-10-05;48,89787125;2,333521843;Paris
10166;Strasbourg - Saint-Denis;SANN;16;6;9;4;5;SANN;SANN;2022-10-05;48,86960164;2,354290858;Paris
10201;Magenta - Chabrol;SANN;24;18;2;1;1;SANN;SANN;2022-10-05;48,87649535;2,356099002;Paris
34013;Blanqui - Docteur Bauer;SANN;28;1;25;16;9;SANN;SANN;2022-10-05;48,90773549;2,340719281;Saint-Ouen-sur-Seine
18043;Clichy - Place Blanche;SANN;20;19;0;0;0;SANN;SANN;2022-10-05;48,88360109;2,333223782;Paris
4010;Saint-Antoine Sévigné;SANN;26;13;13;11;2;SANN;SANN;2022-10-05;48,8550222;2,3612322;Paris
12166;Parc Floral du Bel Air;SANN;25;9;15;10;5;SANN;SANN;2022-10-05;48,83928571;2,438560165;Paris
44008;Youri Gagarine - Commune de Paris;SANN;33;31;2;2;0;USANN;USANN;2022-10-05;48,78242746;2,39397347;Vitry-sur-Seine
22603;Place de la Division Leclerc;SANN;35;34;1;0;1;SANN;SANN;2022-10-05;48,79382499;2,273114043;Fontenay-aux-Roses
15122;Place Charles Vallin;SANN;26;22;3;2;1;SANN;SANN;2022-10-05;48,83552381;2,302598655;Paris
21119;Belfort - Victor Hugo;SANN;24;2;21;16;5;SANN;SANN;2022-10-05;48,9018492;2,3172724;Clichy
48012;Stalingrad - Henri Luisette;SANN;26;25;1;0;1;SANN;SANN;2022-10-05;48,78363092;2,366935947;Villejuif
2102;Saint-Marc - Feydeau;SANN;37;3;33;20;13;SANN;SANN;2022-10-05;48,87031066;2,341979183;Paris
6015;André Mazet - Saint-André des Arts;SANN;55;50;4;1;3;SANN;SANN;2022-10-05;48,85375581;2,339095809;Paris
9019;Victor Massé - Jean-Baptiste Pigalle;SANN;18;7;10;3;7;SANN;SANN;2022-10-05;48,88110437;2,336695567;Paris
10202;Bichat - Grange aux Belles;SANN;30;22;5;3;2;SANN;SANN;2022-10-05;48,873688;2,365015;Paris
1015;Place André Malraux;SANN;19;9;10;7;3;SANN;SANN;2022-10-05;48,86392516;2,335622683;Paris
5027;Gobelins - Port-Royal;SANN;40;16;19;16;3;SANN;SANN;2022-10-05;48,8371359;2,351520136;Paris
42019;Lampes;SANN;43;12;26;22;4;SANN;SANN;2022-10-05;48,81152482;2,401793115;Ivry-sur-Seine
20142;Mûriers - Père Lachaise;SANN;20;20;0;0;0;SANN;SANN;2022-10-05;48,86413051;2,391649821;Paris
32020;Jules Guesdes - Carnot;SANN;16;14;2;0;2;SANN;SANN;2022-10-05;48,9382817;2,350899205;Saint-Denis
21704;Place du Maréchal de Lattre de Tassigny;SANN;27;24;2;0;2;SANN;SANN;2022-10-05;48,82170772;2,285343149;Vanves
2020;Danielle Casanova - Opéra;SANN;20;2;17;9;8;SANN;SANN;2022-10-05;48,86764324;2,333389409;Paris
32012;Carrefour Pleyel;SANN;36;4;55;27;28;SANN;SANN;2022-10-05;48,92034157;2,343854383;Saint-Denis
1024;Coquillière - Louvre;SANN;21;2;18;12;6;SANN;SANN;2022-10-05;48,86379591;2,342573628;Paris
18135;Ney - Porte de Montmartre;SANN;24;15;4;2;2;SANN;SANN;2022-10-05;48,897918;2,3364872;Paris
1008;Les Halles - Saint-Eustache;SANN;32;18;12;6;6;SANN;SANN;2022-10-05;48,86362696;2,342623919;Paris
12123;Château de Vincennes;SANN;52;19;32;19;13;SANN;SANN;2022-10-05;48,84423193;2,439209538;Paris
8002;Gare Saint-Lazare - Cour du Havre;SANN;45;23;16;5;11;SANN;SANN;2022-10-05;48,8756744;2,326559834;Paris
19006;Mathis - Flandre;SANN;55;53;0;0;0;SANN;SANN;2022-10-05;48,89064299;2,376255468;Paris
19118;Simon Bolivar - Henri Turot;SANN;22;22;0;0;0;SANN;SANN;2022-10-05;48,876887;2,374454;Paris
13015;Chevaleret - Louise Weiss;SANN;35;5;29;19;10;SANN;SANN;2022-10-05;48,83258651;2,371211388;Paris
21011;Silly - Louis Blériot;SANN;23;14;9;5;4;SANN;SANN;2022-10-05;48,83219045;2,234019935;Boulogne-Billancourt
13024;Bobillot - Tolbiac;SANN;33;29;3;3;0;SANN;SANN;2022-10-05;48,82559613;2,350204177;Paris
23104;Quai de Sèvres - Manufacture Nationale;SANN;28;5;23;18;5;SANN;SANN;2022-10-05;48,828688;2,22499;Sèvres
15069;Félix Faure - Convention;SANN;44;31;10;7;3;SANN;SANN;2022-10-05;48,84124934;2,288386601;Paris
12016;Saint-Mande - Picpus;SANN;35;32;3;3;0;SANN;SANN;2022-10-05;48,84512773;2,40156863;Paris
11111;Léon Frot - Charonne;SANN;19;16;2;1;1;SANN;SANN;2022-10-05;48,8549638;2,387217085;Paris
15058;Place du Moulin de Javel;SANN;45;3;59;34;25;SANN;SANN;2022-10-05;48,84021671;2,271606065;Paris
13006;Duméril - Jeanne d'Arc;SANN;40;24;15;13;2;SANN;SANN;2022-10-05;48,83815161;2,35710845;Paris
42210;Victor Hugo - Paul Eluard;SANN;32;3;27;24;3;SANN;SANN;2022-10-05;48,81960255;2,411431967;Charenton-le-Pont
12119;Dom-Pérignon - Gravelle;SANN;50;47;3;3;0;SANN;SANN;2022-10-05;48,82548157;2,40988031;Paris
1003;Saint-Denis - Rivoli;SANN;43;29;12;11;1;SANN;SANN;2022-10-05;48,85905934;2,3476943;Paris
18016;Francoeur - Caulaincourt;SANN;34;33;1;0;1;SANN;SANN;2022-10-05;48,88999444;2,342529707;Paris
20140;Paganini - Davout;SANN;22;8;11;10;1;SANN;SANN;2022-10-05;48,85135;2,412021;Paris
20003;Pyrénées - Cours de Vincennes;SANN;21;11;9;5;4;SANN;SANN;2022-10-05;48,84779678;2,406172156;Paris
20048;Bagnolet - Place Saint-Blaise;SANN;28;26;2;1;1;SANN;SANN;2022-10-05;48,85973;2,40334;Paris
10003;Hauteville - Bonne Nouvelle;SANN;17;2;14;10;4;SANN;SANN;2022-10-05;48,87077436;2,349649637;Paris
23303;Gare de Robinson;SANN;30;20;10;2;8;SANN;SANN;2022-10-05;48,77992592;2,281828634;Sceaux
15024;Suffren - La Motte-Piquet;SANN;23;12;10;6;4;SANN;SANN;2022-10-05;48,85088123;2,30122;Paris
42022;Gare RER - Maurice Grandcoing;SANN;37;0;36;32;4;SANN;SANN;2022-10-05;48,813881;2,392429;Ivry-sur-Seine
9025;Taitbout - Châteaudun;SANN;39;1;37;17;20;SANN;SANN;2022-10-05;48,87638397;2,335356678;Paris
15018;Dutot - Place Alleray;SANN;56;55;1;0;1;SANN;SANN;2022-10-05;48,83682609;2,30717011;Paris
8052;Balzac - Champs Elysées;SANN;30;1;28;6;22;SANN;SANN;2022-10-05;48,87269964;2,300195396;Paris
2022;Saint-Fiacre - Poissonière;SANN;35;1;33;19;14;SANN;SANN;2022-10-05;48,87082891;2,34592136;Paris
18010;Riquet - Marx Dormoy;SANN;29;26;3;2;1;SANN;SANN;2022-10-05;48,89021004;2,360175624;Paris
17020;Jouffroy d'Abbans - Malesherbes;SANN;27;17;9;2;7;SANN;SANN;2022-10-05;48,8850134;2,3070717;Paris
11022;Roquette - Auguste Laurent;SANN;16;11;4;3;1;SANN;SANN;2022-10-05;48,85800191;2,381797703;Paris
45004;République - Louis Loucheur;SANN;37;24;13;8;5;SANN;SANN;2022-10-05;48,82354926;2,510186546;Champigny-sur-Marne
41103;Place de la vache noire;SANN;25;25;0;0;0;SANN;SANN;2022-10-05;48,81040517;2,327060401;Arcueil
23206;Béranger - Félix Faure;SANN;28;19;7;2;5;SANN;SANN;2022-10-05;48,80404829;2,284826337;Châtillon
41602;Place Charles Digeon;SANN;32;12;19;17;2;SANN;SANN;2022-10-05;48,84354203;2,418427169;Saint-Mandé
13049;Vincent Auriol - Louise Weiss;SANN;22;4;18;15;3;SANN;SANN;2022-10-05;48,83400194;2,370388806;Paris
13036;Olympiades;SANN;36;6;29;17;12;SANN;SANN;2022-10-05;48,82676467;2,365086079;Paris
13051;Halle Freyssinet - Parvis Alan Turing;SANN;23;0;23;11;12;SANN;SANN;2022-10-05;48,83284681;2,371142171;Paris
14027;Gergovie - Alésia;SANN;36;35;1;0;1;SANN;SANN;2022-10-05;48,83088717;2,318882101;Paris
23202;Henri Barbusse - Gabriel Péri;SANN;27;7;18;2;16;SANN;SANN;2022-10-05;48,8017738;2,287416636;Châtillon
23703;Gare de Chaville Rive Gauche;SANN;18;15;2;0;2;SANN;SANN;2022-10-05;48,8051603;2,188277207;Chaville
42303;Place Eustache Deschamps;SANN;20;15;5;4;1;SANN;SANN;2022-10-05;48,793855;2,336637;Cachan
51008;Martyrs de Châteaubriant - Jean Grandel;SANN;38;30;8;0;8;SANN;SANN;2022-10-05;48,951432;2,211214;Argenteuil
41605;Général De Gaulle - Vivien;SANN;22;20;1;0;1;SANN;SANN;2022-10-05;48,8360742;2,418916672;Saint-Mandé
25007;Bons Raisins - Voltaire;SANN;24;15;8;0;8;SANN;SANN;2022-10-05;48,87282451;2,194715557;Rueil-Malmaison
19119;Edouard Pailleron - Bouret;SANN;27;25;2;0;2;SANN;SANN;2022-10-05;48,88059769;2,376949489;Paris
42024;Danielle Casanova - Ledru-Rollin;SANN;28;26;2;1;1;SANN;SANN;2022-10-05;48,8157835;2,383259721;Ivry-sur-Seine
13120;Pierre Joseph Desault;SANN;19;18;1;0;1;SANN;SANN;2022-10-05;48,82110231;2,378775403;Paris
19121;Belleville -  Pré Saint-Gervais;SANN;21;21;0;0;0;SANN;SANN;2022-10-05;48,87556591;2,393046096;Paris
20020;Pyrénées - Charles Renouvier;SANN;29;28;1;0;1;SANN;SANN;2022-10-05;48,86095933;2,400421852;Paris
4005;Quai des Célestins - Henri IV;SANN;14;3;10;6;4;SANN;SANN;2022-10-05;48,8512971;2,3624535;Paris
12008;Hector Malot - Daumesnil;SANN;54;32;21;17;4;SANN;SANN;2022-10-05;48,84693553;2,377087623;Paris
34011;Clef des Champs - Albert Dhalenne;SANN;28;7;20;16;4;SANN;SANN;2022-10-05;48,914938;2,330665;Saint-Ouen-sur-Seine
12102;Bercy - Traversiére;SANN;30;5;23;21;2;SANN;SANN;2022-10-05;48,84619264;2,370380089;Paris
24101;Place Charles de Gaulle;SANN;24;20;4;0;4;SANN;SANN;2022-10-05;48,82654572;2,189258874;Ville-d'Avray
20110;Gambetta - Tourelles;SANN;20;0;0;0;0;USANN;USANN;2022-10-05;48,8753379;2,405992113;Paris
20032;Square des Amandiers;SANN;12;11;1;0;1;SANN;SANN;2022-10-05;48,86615631;2,389132418;Paris
14035;Maine - Jean Zay;SANN;50;45;5;1;4;SANN;SANN;2022-10-05;48,83792526;2,322542891;Paris
19114;Manin - Secrétan;SANN;20;17;1;0;1;SANN;SANN;2022-10-05;48,8791665;2,3787959;Paris
15050;Dominique Pado - Croix Nivert;SANN;22;20;1;1;0;SANN;SANN;2022-10-05;48,83648798;2,289725058;Paris
21002;Place Denfert-Rochereau;SANN;20;8;12;11;1;SANN;SANN;2022-10-05;48,84325254;2,245987952;Boulogne-Billancourt
30003;Moscou - Edouard Vaillant;SANN;30;15;14;4;10;SANN;SANN;2022-10-05;48,9075581;2,468983734;Bobigny
24004;Paix - Verdun;SANN;35;31;3;2;1;SANN;SANN;2022-10-05;48,900504;2,261173;Courbevoie
16017;Siam - La Pompe;SANN;16;14;1;0;1;SANN;SANN;2022-10-05;48,86172033;2,275346569;Paris
8040;Pierre Charron - Champs-Elysées;SANN;32;2;28;6;22;SANN;SANN;2022-10-05;48,87010336;2,304350138;Paris
16116;George Sand - Jean de La Fontaine;SANN;29;16;12;12;0;SANN;SANN;2022-10-05;48,84986919;2,268257388;Paris
8018;Saint-Augustin;SANN;31;4;26;13;13;SANN;SANN;2022-10-05;48,87620097;2,319786251;Paris
7023;Bourdonnais - Tour Eiffel;SANN;60;19;38;24;14;SANN;SANN;2022-10-05;48,8608978;2,295599598;Paris
23041;Général Leclerc - Bièvre;SANN;25;9;15;11;4;SANN;SANN;2022-10-05;48,78241443;2,316669524;Bourg-la-Reine
15045;Porte de la Plaine;SANN;35;32;3;1;2;SANN;SANN;2022-10-05;48,8280517;2,292427719;Paris
13116;Place du Docteur Yersin;SANN;50;16;34;14;20;SANN;SANN;2022-10-05;48,82010495;2,372558378;Paris
25004;Marcel Pourtout - Édouard Manet;SANN;24;3;21;8;13;SANN;SANN;2022-10-05;48,87555621;2,165596783;Rueil-Malmaison
48006;Maxime Gorki - Paul Vaillant-Couturier;SANN;20;17;3;2;1;SANN;SANN;2022-10-05;48,79673509;2,368334234;Villejuif
5033;Saint-Séverin - Saint-Michel;SANN;30;24;4;1;3;SANN;SANN;2022-10-05;48,85273131;2,344092764;Paris
15012;Cambronne - Mademoiselle;SANN;67;66;0;0;0;SANN;SANN;2022-10-05;48,84327733;2,302307669;Paris
21023;Ancienne Mairie - André Morizet;SANN;25;23;2;1;1;SANN;SANN;2022-10-05;48,838311;2,234077;Boulogne-Billancourt
19117;Euryale Dehaynin - Loire;SANN;30;25;3;0;3;SANN;SANN;2022-10-05;48,88624892;2,377459109;Paris
42205;Place Aristide Briand;SANN;35;32;2;2;0;SANN;SANN;2022-10-05;48,82189237;2,413003743;Charenton-le-Pont
34010;Hôtel de Ville de Saint-Ouen;SANN;48;24;23;20;3;SANN;SANN;2022-10-05;48,91138019;2,334007681;Saint-Ouen-sur-Seine
43004;Montreuil - République;SANN;25;15;8;6;2;SANN;SANN;2022-10-05;48,85026349;2,434520423;Vincennes
15053;Lecourbe - Convention;SANN;46;44;1;1;0;SANN;SANN;2022-10-05;48,83923319;2,291519791;Paris
8046;Marceau - Président Wilson;SANN;32;5;26;20;6;SANN;SANN;2022-10-05;48,8652359;2,3002513;Paris
21022;Dôme - République;SANN;25;6;18;11;7;SANN;SANN;2022-10-05;48,832681;2,250257;Boulogne-Billancourt
31701;Mairie de Bagnolet;SANN;28;25;2;0;2;SANN;SANN;2022-10-05;48,86842132;2,417958789;Bagnolet
15041;Franquet - Labrouste;SANN;37;36;0;0;0;SANN;SANN;2022-10-05;48,83287705;2,306762785;Paris
17006;Guy Môquet - Compoint;SANN;36;34;1;1;0;SANN;SANN;2022-10-05;48,89213559;2,323219478;Paris
13028;Gouthière - Poterne des Peupliers;SANN;33;24;8;8;0;SANN;SANN;2022-10-05;48,820507;2,351342;Paris
19102;Rampal - Belleville;SANN;17;14;2;2;0;SANN;SANN;2022-10-05;48,8730216;2,379910983;Paris
48002;LCL Campus - Place Oscar Niemeyer;SANN;37;35;1;0;1;SANN;SANN;2022-10-05;48,80534248;2,363983691;Villejuif
18101;Championnet.;SANN;22;21;0;0;0;SANN;SANN;2022-10-05;48,8953643;2,3498166;Paris
11014;Place de la Nation - Taillebourg;SANN;47;30;16;14;2;SANN;SANN;2022-10-05;48,8488408;2,3973043;Paris
20005;Reynaldo Hahn - Lagny;SANN;19;8;11;5;6;SANN;SANN;2022-10-05;48,84926604;2,412330329;Paris
20012;Buzenval - Vignoles;SANN;17;17;0;0;0;SANN;SANN;2022-10-05;48,85385817;2,400004081;Paris
21207;Verdier - République;SANN;29;29;0;0;0;SANN;SANN;2022-10-05;48,81540377;2,31739372;Montrouge
35013;Guillaume Tell - Parc Henri Barbusse;SANN;20;18;2;0;2;SANN;SANN;2022-10-05;48,88958926;2,419886291;Pantin
10031;Louis Blanc - Aqueduc;SANN;37;36;1;0;1;SANN;SANN;2022-10-05;48,88203018;2,363561578;Paris
24005;Edith Cavell - Volta;SANN;33;33;0;0;0;SANN;SANN;2022-10-05;48,90161656;2,269354351;Courbevoie
6028;Quatre Vents - Carrefour de l'Odéon;SANN;37;28;7;6;1;SANN;SANN;2022-10-05;48,85175137;2,338161695;Paris
43007;Hôtel de Ville de Vincennes;SANN;27;19;8;1;7;SANN;SANN;2022-10-05;48,8482761;2,43989557;Vincennes
15120;Colonel Pierre Avia;SANN;29;4;24;17;7;SANN;SANN;2022-10-05;48,82968433;2,275342587;Paris
14004;Port Royal - Hôpital Cochin;SANN;23;4;18;17;1;SANN;SANN;2022-10-05;48,83837323;2,340717874;Paris
11028;Guillaume Bertrand - République;SANN;38;28;8;6;2;SANN;SANN;2022-10-05;48,86382517;2,380906377;Paris
16025;Jean de la Fontaine - Boulainvilliers;SANN;68;55;12;9;3;SANN;SANN;2022-10-05;48,85264791;2,275866419;Paris
24007;Jean-Baptiste Charcot - Sainte-Geneviève;SANN;21;9;9;9;0;SANN;SANN;2022-10-05;48,90310884;2,278892957;Courbevoie
6025;Assas - Rennes;SANN;32;1;31;20;11;SANN;SANN;2022-10-05;48,8492085;2,328514546;Paris
13055;M.- A. Lagroua Weill-Hallé -  F. Dolto;SANN;60;3;56;34;22;SANN;SANN;2022-10-05;48,82859528;2,380220606;Paris
14009;Tombe Issoire - René Coty;SANN;36;35;1;0;1;SANN;SANN;2022-10-05;48,83051288;2,334361374;Paris
11029;Ménilmontant - Oberkampf;SANN;40;37;1;1;0;SANN;SANN;2022-10-05;48,86661766;2,38301344;Paris
18021;Marcadet - Ramey;SANN;21;20;1;1;0;SANN;SANN;2022-10-05;48,890875;2,3449019;Paris
19014;Lorraine - Jean Jaurès;SANN;19;14;5;3;2;SANN;SANN;2022-10-05;48,8863865;2,3825772;Paris
20013;Alexandre Dumas - Place de la Réunion;SANN;45;43;2;0;2;SANN;SANN;2022-10-05;48,85533711;2,399770369;Paris
11016;Philippe-Auguste;SANN;48;24;23;14;9;SANN;SANN;2022-10-05;48,85185349;2,393294536;Paris
12022;Sahel - Général Michel Bizot;SANN;33;31;1;1;0;SANN;SANN;2022-10-05;48,84087296;2,404444478;Paris
15114;Pasteur - Cotentin;SANN;33;26;7;1;6;SANN;SANN;2022-10-05;48,8389284;2,316356;Paris
15027;Duhamel - André Gide;SANN;20;20;0;0;0;SANN;SANN;2022-10-05;48,83656622;2,312707121;Paris
22014;Victor Hugo - Bineau;SANN;25;0;21;11;10;SANN;SANN;2022-10-05;48,88758226;2,278389037;Neuilly-sur-Seine
31105;Lavoisier - Missak Manouchian;SANN;18;5;13;8;5;SANN;SANN;2022-10-05;48,86286469;2,495676465;Rosny-sous-Bois
6004;Regard - Rennes;SANN;46;30;16;14;2;SANN;SANN;2022-10-05;48,8473854;2,326855548;Paris
14005;René Coty - Place Denfert-Rochereau;SANN;36;28;7;4;3;SANN;SANN;2022-10-05;48,83305648;2,332941145;Paris
